{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;SFH_RENO;MFH_RENO
3774;1.66E-05;0.000104684;9.40E-05;0.000114155;0.040719268;0.064551763;0.111738276;0.7311556;0;0.107022128;0
3775;2.25E-05;9.47E-05;0.0001821;0.000114155;0.148659238;0.04445172;0.077801179;0.731661425;0;0.074691416;0
3776;4.10E-05;8.31E-05;0.000158603;0.000114155;0.314849205;0.018008748;0.086485538;0.732176794;0.006214129;0;0
3777;6.66E-05;6.98E-05;0.000146855;0.000114155;0.485744441;0.012877391;0.065764532;0.732701706;0.024398123;0.004470107;0
3778;8.93E-05;5.82E-05;0.000164478;0.000114155;0.616655178;0.008933105;0.045829823;0.733217075;0.028570896;0;0
3779;9.88E-05;4.82E-05;0.000187974;0.000114155;0.671687449;0.013451996;0.064669334;0.7337229;0.033111353;0;0
3780;0.000103113;3.82E-05;0.000206772;0.000114155;0.693568494;0.033393912;0.060520219;0.734228725;0.034896528;0;0
3781;0.000102997;3.16E-05;0.000187974;0.000114155;0.701336303;0.062008356;0.050603763;0.734744094;0.028581103;0;0
3782;0.000100038;2.49E-05;0.000190324;0.000114155;0.69585854;0.095123874;0.022802584;0.735249919;0.043106281;0;0
3783;8.81E-05;1.99E-05;0.000213821;0.000114155;0.674783427;0.126969916;0.029370261;0.735755743;0.043394433;-0.022360628;0
3784;9.20E-05;1.99E-05;0.00022322;0.000114155;0.618990665;0.145159063;0.060765937;0.7362902;0.032825263;-0.017937571;0
3785;8.87E-05;1.99E-05;0.00022322;0.000114155;0.500467269;0.170263517;0.109207386;0.736796025;0.028063585;-0.003206895;0
3786;8.36E-05;2.49E-05;0.000164478;0.000114155;0.340303785;0.210225299;0.116083965;0.737311394;0.01134346;0.018397627;0
3787;8.53E-05;3.16E-05;0.000117484;0.000114155;0.172454799;0.25823378;0.103387391;0.737817219;0;0;0
3788;7.57E-05;3.99E-05;8.81E-05;0.000114155;0.056067122;0.286990762;0.095482308;0.738323043;0;0.028530545;0
3789;6.92E-05;4.98E-05;5.87E-05;0.000114155;0.007534604;0.284148916;0.11390761;0.738828868;0;0.137546624;0
3790;6.87E-05;7.31E-05;3.76E-05;0.000114155;0;0.303032935;0.105268885;0.739344237;0;0.183946292;0
3791;7.64E-05;9.47E-05;2.35E-05;0.000114155;0;0.314075153;0.128285594;0.73986915;0;0.218290731;0
3792;6.95E-05;0.000116315;9.40E-06;0.000114155;0;0.282616636;0.130416316;0.740384519;0;0.248532454;0
3793;4.75E-05;0.000134593;5.87E-06;0.000114155;0;0.267585589;0.162450857;0.740890344;0;0.265254778;0
3794;3.06E-05;0.000156194;2.35E-06;0.000114155;0;0.251489964;0.157515445;0.741396168;0;0.279057959;0
3795;1.83E-05;0.000169488;1.17E-06;0.000114155;0;0.257066752;0.180812974;0.741911537;0;0.290929718;0
3796;1.27E-05;0.000179457;1.41E-05;0.000114155;0;0.25932063;0.291912384;0.742417362;0;0.365861491;0
3797;1.13E-05;0.000177796;3.76E-05;0.000114155;0.001851071;0.254498846;0.344587195;0.742923187;0;0.323733312;0
3798;2.92E-06;0.000159518;9.40E-05;0.000114155;0.041618654;0.226770808;0.35014392;0.743457644;0.090390514;0.239043275;0
3799;3.15E-06;0.000137916;0.0001821;0.000114155;0.142788798;0.204425796;0.338854956;0.743963468;0.340126126;0.208303555;0
3800;1.68E-05;0.000114653;0.000158603;0.000114155;0.280192429;0.237069158;0.375996911;0.744478837;0.508718169;0.063581727;0
3801;3.53E-05;8.97E-05;0.000146855;0.000114155;0.401704631;0.281251392;0.363188009;0.744984662;0.576175294;0.087941934;0
3802;5.71E-05;6.81E-05;0.000164478;0.000114155;0.54588066;0.304509537;0.357290789;0.745490487;0.660515599;0.054347771;0
3803;6.92E-05;4.65E-05;0.000187974;0.000114155;0.668607762;0.326404665;0.348497613;0.745996312;0.712340597;0;0
3804;7.41E-05;2.99E-05;0.000206772;0.000114155;0.702797269;0.359787441;0.348771413;0.746511681;0.697023113;0;0
3805;7.85E-05;1.66E-05;0.000187974;0.000114155;0.678673334;0.358337565;0.434772536;0.747017506;0.653566344;0;0
3806;6.34E-05;8.31E-06;0.000190324;0.000114155;0.638178697;0.372252808;0.579974024;0.747551962;0.629007267;0;0
3807;5.76E-05;4.98E-06;0.000213821;0.000114155;0.588559028;0.388321708;0.771918001;0.748057787;0.622410789;0;0
3808;4.95E-05;4.98E-06;0.00022322;0.000114155;0.503226299;0.421432771;0.855841056;0.748563612;0.608888619;0;0
3809;5.24E-05;1.16E-05;0.00022322;0.000114155;0.395669575;0.446399141;0.886429374;0.749078981;0.573271259;0;0
3810;5.50E-05;2.49E-05;0.000164478;0.000114155;0.285710489;0.486360923;0.908456192;0.749584806;0.534219091;0;0
3811;5.92E-05;4.32E-05;0.000117484;0.000114155;0.161462406;0.505877453;0.908452682;0.750090631;0.414490073;0;0
3812;5.71E-05;6.48E-05;8.81E-05;0.000114155;0.054712471;0.461628404;0.904250913;0.750605999;0.220995471;0;0
3813;5.52E-05;8.81E-05;5.87E-05;0.000114155;0.007892129;0.417185593;0.892635496;0.751130912;0;0.028662497;0
3814;5.52E-05;0.000117977;3.76E-05;0.000114155;0;0.426920473;0.856336001;0.751646281;0;0.081846499;0
3815;6.96E-05;0.000147886;2.35E-05;0.000114155;0;0.413109905;0.800263269;0.752152106;0;0.129358805;0
3816;6.02E-05;0.000177796;9.40E-06;0.000114155;0;0.420283561;0.709670739;0.752657931;0;0.178839222;0
3817;3.58E-05;0.000179457;5.87E-06;0.000114155;0;0.388462018;0.585632547;0.753173299;0;0.275492791;0
3818;2.48E-05;0.000184442;2.35E-06;0.000114155;0;0.387684742;0.600494945;0.753679124;0;0.185739989;0
3819;1.26E-05;0.000187766;1.17E-06;0.000114155;0;0.37689642;0.56320556;0.754184949;0;0.136830067;0
3820;9.76E-06;0.000191089;1.41E-05;0.000114155;0;0.371615843;0.721335299;0.754719406;0;0.131636662;0
3821;5.73E-06;0.000186104;3.76E-05;0.000114155;0.001636727;0.357284122;0.749501545;0.755225231;0;0.111599334;0
3822;1.58E-06;0.000159518;9.40E-05;0.000114155;0.038214021;0.333596137;0.57528433;0.755731056;0.084595924;0.014165085;0
3823;5.30E-06;0.000126285;0.0001821;0.000114155;0.141267816;0.344348825;0.560074417;0.756246424;0.357177138;0.011877863;0
3824;1.75E-05;9.31E-05;0.000158603;0.000114155;0.308232849;0.407158956;0.656311429;0.756752249;0.552370549;0.02169353;0
3825;3.59E-05;6.15E-05;0.000146855;0.000114155;0.410160055;0.451802211;0.745605167;0.757258074;0.533789859;0.048791883;0
3826;5.69E-05;3.66E-05;0.000164478;0.000114155;0.432060819;0.447390224;0.755798933;0.757773443;0.342168971;0.006680815;0
3827;6.99E-05;1.83E-05;0.000187974;0.000114155;0.501389803;0.452595077;0.765136198;0.758298356;0.300360873;0;0
3828;7.68E-05;3.32E-06;0.000206772;0.000114155;0.581155603;0.455229798;0.740673266;0.758813724;0.288352857;0;0
3829;7.66E-05;0;0.000187974;0.000114155;0.624634759;0.440780038;0.832262707;0.759319549;0.306137584;0;0
3830;7.04E-05;0;0.000190324;0.000114155;0.62935546;0.411187874;0.808631705;0.759825374;0.289052508;0;0
3831;5.52E-05;0;0.000213821;0.000114155;0.637071827;0.378462107;0.791793036;0.760340743;0.310049166;0;0
3832;5.61E-05;0;0.00022322;0.000114155;0.573685303;0.335297681;0.820422634;0.760846568;0.367203239;0;0
3833;4.86E-05;0;0.00022322;0.000114155;0.434718678;0.357217308;0.830265375;0.761352393;0.331619138;0;0
3834;6.25E-05;0;0.000164478;0.000114155;0.281525646;0.403214671;0.858673828;0.761886849;0.278613312;0;0
3835;7.53E-05;1.83E-05;0.000117484;0.000114155;0.161308079;0.427615344;0.791175232;0.762392674;0.126671375;0;0
3836;8.05E-05;3.99E-05;8.81E-05;0.000114155;0.059168244;0.378145852;0.675059674;0.762908043;0.059168244;0;0
3837;7.34E-05;6.15E-05;5.87E-05;0.000114155;0.008470856;0.328745401;0.616494664;0.763413868;0;-0.042792964;0
3838;6.88E-05;7.31E-05;3.76E-05;0.000114155;0;0.365241735;0.669618787;0.763919693;0;-0.025747142;0
3839;7.99E-05;8.64E-05;2.35E-05;0.000114155;0;0.373809587;0.670447206;0.764425518;0;0.014686701;0
3840;6.45E-05;9.80E-05;9.40E-06;0.000114155;0;0.39917239;0.658484274;0.764940887;0;0.059659934;0
3841;3.91E-05;9.80E-05;5.87E-06;0.000114155;0;0.381557848;0.69340424;0.765446712;0;0.087726981;0
3842;2.77E-05;9.80E-05;2.35E-06;0.000114155;0;0.376742746;0.664981747;0.765981168;0;0.109973423;0
3843;2.17E-05;9.64E-05;1.17E-06;0.000114155;0;0.341527024;0.603854254;0.766486993;0;0.131658984;0
3844;1.53E-05;9.80E-05;1.41E-05;0.000114155;0;0.333549367;0.580911261;0.766992818;0;0.140930763;0
3845;1.47E-05;9.47E-05;3.76E-05;0.000114155;0.00187079;0.315090734;0.570917579;0.767508187;0;0.124735575;0
3846;2.61E-05;8.64E-05;9.40E-05;0.000114155;0.04205077;0.25143874;0.498616962;0.768014012;0;0.061458427;0
3847;6.13E-05;7.64E-05;0.0001821;0.000114155;0.144821632;0.189889177;0.482712019;0.768519837;0;0.014733539;0
3848;9.79E-05;6.65E-05;0.000158603;0.000114155;0.310605203;0.145014298;0.53609239;0.769035205;0;0;0
3849;0.000130322;5.48E-05;0.000146855;0.000114155;0.486928474;0.140103429;0.567898764;0.769560118;0.008395319;0;0
3850;0.000149538;4.32E-05;0.000164478;0.000114155;0.632820967;0.181735575;0.595587616;0.770075487;0.018167109;-0.007460671;0
3851;0.000156725;3.49E-05;0.000187974;0.000114155;0.721371421;0.302186617;0.707188992;0.770581312;0.003177848;-0.003236206;0
3852;0.000166256;2.82E-05;0.000206772;0.000114155;0.726427356;0.375139197;0.677481747;0.771087137;0.00296501;0.008261136;0
3853;0.000157647;2.16E-05;0.000187974;0.000114155;0.747016338;0.374032303;0.668081297;0.771602505;0.002952634;0.028342308;0
3854;0.000154726;1.66E-05;0.000190324;0.000114155;0.75128006;0.332518196;0.792003651;0.77210833;0.003117345;0.04916528;0
3855;0.000149154;1.99E-05;0.000213821;0.000114155;0.710215269;0.345640573;0.839395535;0.772614155;0.003184822;0.065709473;0
3856;0.000148155;1.50E-05;0.00022322;0.000114155;0.61823789;0.327529376;0.861703173;0.773148612;0.01294739;0.076879796;0
3857;0.000146195;1.50E-05;0.00022322;0.000114155;0.491400538;0.323981524;0.859221427;0.773654437;0;0.08250143;0
3858;0.000149077;1.83E-05;0.000164478;0.000114155;0.32928567;0.339555995;0.846893429;0.774160262;0;0.087444752;0
3859;0.000144888;2.49E-05;0.000117484;0.000114155;0.166643518;0.320992686;0.859853272;0.77467563;0;0.044790755;0
3860;0.000135856;3.16E-05;8.81E-05;0.000114155;0.056664712;0.257160293;0.881529065;0.775181455;0;0.068392769;0
3861;0.000117025;3.82E-05;5.87E-05;0.000114155;0.008408268;0.237641535;0.840834737;0.77568728;0;0.143740431;0
3862;0.000104073;5.48E-05;3.76E-05;0.000114155;0;0.254483256;0.833733502;0.776202649;0;0.038259204;0
3863;0.000116448;7.15E-05;2.35E-05;0.000114155;0;0.281725775;0.815062482;0.776727562;0;0.108511942;0
3864;9.95E-05;8.81E-05;9.40E-06;0.000114155;0;0.304246733;0.762036647;0.77724293;0;0.135715846;0
3865;7.26E-05;0.000103022;5.87E-06;0.000114155;0;0.304333592;0.717291491;0.777748755;0;0.145298203;0
3866;6.01E-05;0.000119638;2.35E-06;0.000114155;0;0.33457163;0.679538753;0.77825458;0;0.152113349;0
3867;4.89E-05;0.000129608;1.17E-06;0.000114155;0;0.336553795;0.680984976;0.778769949;0;0.159789286;0
3868;4.53E-05;0.000136255;1.41E-05;0.000114155;0;0.311932633;0.65842109;0.779275774;0;0.169566712;0.000734902
3869;4.96E-05;0.00013127;3.76E-05;0.000114155;0.001814204;0.331674105;0.636840073;0.779781599;0;0.177139254;0.000170494
3870;5.24E-05;0.00011133;9.40E-05;0.000114155;0.039374048;0.321128542;0.646307217;0.780316055;0.071027694;0.161263846;0.000314447
3871;8.29E-05;9.14E-05;0.0001821;0.000114155;0.140150658;0.223902237;0.528661191;0.78082188;0.119519343;0.146999325;0.000461415
3872;0.000118601;6.65E-05;0.000158603;0.000114155;0.296276767;0.119778443;0.342716231;0.781337249;0.277759469;0.141638801;0.000122477
3873;0.000144734;3.82E-05;0.000146855;0.000114155;0.465117735;0.091471345;0.267617944;0.781843074;0.425533247;0.160600918;0.000209235
3874;0.00015953;9.97E-06;0.000164478;0.000114155;0.604331282;0.10950682;0.207220584;0.782348899;0.455862351;0.151362723;1.48949E-05
3875;0.000167678;0;0.000187974;0.000114155;0.704079043;0.140791619;0.154721286;0.782854724;0.497747722;0.10864807;0.004559744
3876;0.000174673;0;0.000206772;0.000114155;0.760963243;0.173457252;0.179106992;0.783370093;0.55260426;0.066894671;0.283637378
3877;0.000163297;0;0.000187974;0.000114155;0.778875502;0.150693535;0.346949593;0.783875917;0.569595899;0.051753548;0.202077998
3878;0.000162643;0;0.000190324;0.000114155;0.759157613;0.140629037;0.533203454;0.784410374;0.544904175;0.083985914;0.163499785
3879;0.00015684;0;0.000213821;0.000114155;0.700471213;0.147368398;0.629738837;0.784916199;0.588514711;0.10617656;0.167025122
3880;0.000152997;0;0.00022322;0.000114155;0.602634539;0.157720198;0.693895675;0.785422024;0.600648923;0.120637958;0.18569329
3881;0.000156494;0;0.00022322;0.000114155;0.475997812;0.164321476;0.741599972;0.785937393;0.529560198;0.128664601;0.183583412
3882;0.00015488;0;0.000164478;0.000114155;0.315209302;0.180548503;0.793218197;0.786443218;0.473714551;0.139671392;0.182707727
3883;0.000148385;0;0.000117484;0.000114155;0.162787906;0.189098538;0.856332491;0.786949042;0.333327617;0.12009085;0.203199823
3884;0.000132129;0;8.81E-05;0.000114155;0.055868211;0.195670863;0.824655996;0.787464411;0.121595518;0.135948417;0.227570513
3885;0.000115564;0;5.87E-05;0.000114155;0.007825253;0.226305334;0.71826383;0.787989324;0;0.14643244;0.313367423
3886;0.000101729;1.66E-05;3.76E-05;0.000114155;0;0.276400656;0.580528644;0.788504693;0;0.150775255;0.331315436
3887;0.000115564;4.49E-05;2.35E-05;0.000114155;0;0.299665482;0.641905364;0.789010518;0;0.163644022;0.346310866
3888;0.000100307;7.15E-05;9.40E-06;0.000114155;0;0.306393707;0.675101797;0.789516342;0;0.189473792;0.363577659
3889;7.50E-05;8.97E-05;5.87E-06;0.000114155;0;0.280458526;0.69733572;0.78983129;0;0.204391783;0.379346298
3890;6.01E-05;0.000108007;2.35E-06;0.000114155;0;0.25581732;0.734249509;0.789812202;0;0.212886518;0.393734263
3891;4.88E-05;0.000117977;1.17E-06;0.000114155;0;0.241619228;0.725375597;0.789783571;0;0.219490549;0.396873605
3892;4.55E-05;0.000126285;1.41E-05;0.000114155;0;0.233472308;0.637187588;0.789783571;0;0.225071905;0.398533163
3893;4.75E-05;0.000122962;3.76E-05;0.000114155;0.002306336;0.225225165;0.485376299;0.789764483;0;0.227570518;0.401556664
3894;5.54E-05;0.00010136;9.40E-05;0.000114155;0.042271973;0.21898914;0.414213002;0.789735851;0.088809925;0.206246413;0.403428024
3895;8.33E-05;7.64E-05;0.0001821;0.000114155;0.13356088;0.187229958;0.286310025;0.789735851;0.252469512;0.188926905;0.405384917
3896;0.000121867;4.82E-05;0.000158603;0.000114155;0.265155802;0.093426785;0.217723252;0.78970722;0.38587147;0.185227066;0.387400293
3897;0.00014166;1.99E-05;0.000146855;0.000114155;0.358895942;0.07523541;0.163802303;0.789688132;0.376949058;0.255812724;0.393941867
3898;0.000154188;0;0.000164478;0.000114155;0.446421835;0.078001532;0.199224235;0.7896595;0.394546303;0.277576156;0.389631031
3899;0.000163412;0;0.000187974;0.000114155;0.500964546;0.074616262;0.303057428;0.7896595;0.414838836;0.257381918;0.401373532
3900;0.000168447;0;0.000206772;0.000114155;0.527417109;0.067444833;0.435176215;0.789640413;0.387344272;0.27436501;0.403217123
3901;0.000152613;0;0.000187974;0.000114155;0.509846084;0.126185958;0.435902836;0.789611781;0.339897389;0.28936722;0.405909393
3902;0.000156417;0;0.000190324;0.000114155;0.60298692;0.253837382;0.314974726;0.789592693;0.444602356;0.308038273;0.403066026
3903;0.000154726;0;0.000213821;0.000114155;0.562421979;0.196559496;0.306437798;0.789592693;0.433868384;0.326559761;0.401397564
3904;0.00015365;0;0.00022322;0.000114155;0.366396251;0.192953738;0.318312974;0.789564062;0.235191498;0.334074951;0.406138957
3905;0.000155803;0;0.00022322;0.000114155;0.301849699;0.198866825;0.343197136;0.789544974;0.228047817;0.320334159;0.40291783
3906;0.000153727;0;0.000164478;0.000114155;0.230924284;0.21927867;0.478422494;0.789544974;0.215898389;0.313238663;0.394418528
3907;0.00014973;0;0.000117484;0.000114155;0.125781925;0.205693045;0.440764532;0.789516342;0.084902799;0.261702749;0.398613308
3908;0.000131091;0;8.81E-05;0.000114155;0.049526215;0.164370473;0.1790754;0.789497255;0.05813947;0.27277769;0.402822439
3909;0.000115295;0;5.87E-05;0.000114155;0.007030468;0.138067812;0.108877422;0.789468623;0;0.314488412;0.440651562
3910;0.000106418;1.99E-05;3.76E-05;0.000114155;0;0.138292755;0.040567958;0.789468623;0;0.342505175;0.449304945
3911;0.00011641;4.15E-05;2.35E-05;0.000114155;0;0.187483853;0.019962791;0.789449535;0;0.398721984;0.457291995
3912;0.000103881;6.31E-05;9.40E-06;0.000114155;0;0.255703735;0.102446644;0.789420904;0;0.283212709;0.465644131
3913;7.87E-05;7.15E-05;5.87E-06;0.000114155;0;0.266046628;0.386141533;0.789401816;0;0.310712459;0.473505903
3914;6.30E-05;8.14E-05;2.35E-06;0.000114155;0;0.281665642;0.543288402;0.789401816;0;0.316631612;0.481982363
3915;5.29E-05;8.81E-05;1.17E-06;0.000114155;0;0.295364852;0.544474867;0.789373185;0;0.317487796;0.489270968
3916;4.89E-05;9.14E-05;1.41E-05;0.000114155;0;0.257554498;0.615332772;0.789344553;0;0.32129708;0.495690583
3917;4.80E-05;8.64E-05;3.76E-05;0.000114155;0.00086509;0.213911235;0.745878967;0.789344553;0;0.334671793;0.501201123
3918;5.68E-05;6.31E-05;9.40E-05;0.000114155;0.020412363;0.264492076;0.816083965;0.789325465;0.044502629;0.329595555;0.502735171
3919;8.33E-05;3.66E-05;0.0001821;0.000114155;0.035986563;0.23542552;0.832627773;0.789296834;0.060689204;0.332542824;0.502890889
3920;0.000121214;6.65E-06;0.000158603;0.000114155;0.073015693;0.200330064;0.849224235;0.789277746;0.092803144;0.300699038;0.485448559
3921;0.000142005;0;0.000146855;0.000114155;0.14527947;0.225438972;0.864100674;0.789277746;0.147641738;0.280316444;0.442138421
3922;0.000160299;0;0.000164478;0.000114155;0.332762322;0.288551995;0.882153889;0.789249114;0.271493584;0.245813845;0.406349968
3923;0.000164527;0;0.000187974;0.000114155;0.558950471;0.345023652;0.880788402;0.789230027;0.39126533;0.155691774;0.407518138
3924;0.000170983;0;0.000206772;0.000114155;0.635581711;0.385533314;0.882231115;0.789201395;0.467094171;0.1158625;0.385933219
3925;0.000163374;0;0.000187974;0.000114155;0.688592295;0.402571024;0.883301741;0.789201395;0.498573396;0.043514198;0.371532345
3926;0.000162643;0;0.000190324;0.000114155;0.706465973;0.42196506;0.8835615;0.789182307;0.524936968;0;0.334786254
3927;0.000158108;0;0.000213821;0.000114155;0.665137111;0.431711076;0.890715389;0.789153676;0.540858877;0;0.295427308
3928;0.000147809;0;0.00022322;0.000114155;0.600963517;0.455120667;0.891635074;0.789153676;0.534535771;0;0.273546356
3929;0.000150422;0;0.00022322;0.000114155;0.492850357;0.421272416;0.854047318;0.789134588;0.602261129;0;0.238619307
3930;0.00014066;0;0.000164478;0.000114155;0.339763639;0.364128159;0.746251053;0.789105956;0.508701671;0;0.193061107
3931;0.000137471;0;0.000117484;0.000114155;0.173806878;0.2854518;0.695875456;0.789086869;0.365316308;0;0.173766343
3932;0.000116256;0;8.81E-05;0.000114155;0.059062787;0.195327881;0.443688571;0.789086869;0.133668413;0.034321744;0.183800809
3933;0.00010219;0;5.87E-05;0.000114155;0.009245065;0.146090013;0.274031171;0.789058237;0;0.070533301;0.295577359
3934;9.10E-05;0;3.76E-05;0.000114155;0;0.110996784;0.182101236;0.789029605;0;0.097481014;0.318279354
3935;0.000104611;0;2.35E-05;0.000114155;0;0.086110591;0.080040719;0.789010518;0;0.129490867;0.335369398
3936;9.63E-05;2.66E-05;9.40E-06;0.000114155;0;0.09873186;0.04831508;0.789010518;0;0.170355054;0.356960028
3937;7.17E-05;4.82E-05;5.87E-06;0.000114155;0;0.101807556;0.045591126;0.788981886;0;0.195314481;0.381157148
3938;5.39E-05;7.15E-05;2.35E-06;0.000114155;0;0.083005942;0.022728868;0.788962798;0;0.211530711;0.393284353
3939;4.12E-05;8.47E-05;1.17E-06;0.000114155;0;0.066910317;0.025933726;0.788962798;0;0.224162274;0.407815655
3940;3.55E-05;9.47E-05;1.41E-05;0.000114155;0;0.045191134;0.023806515;0.788934167;0;0.251897101;0.425986986
3941;2.96E-05;9.14E-05;3.76E-05;0.000114155;0.003015385;0.020394028;0.004250913;0.788915079;0;0.27636666;0.419058009
3942;2.33E-05;6.65E-05;9.40E-05;0.000114155;0.042939867;0.01054779;0.003489188;0.788886447;0.095983232;0.248704773;0.414692069
3943;2.52E-05;3.49E-05;0.0001821;0.000114155;0.120789436;0.006734907;0.003843724;0.788886447;0.303841468;0.214388782;0.411675582
3944;4.65E-05;1.66E-06;0.000158603;0.000114155;0.235215441;0.004984365;0.004050828;0.78886736;0.397183968;0.197854127;0.329177149
3945;6.83E-05;0;0.000146855;0.000114155;0.373779957;0.005476566;0.004229851;0.788838728;0.480859269;0.214035467;0.327584176
3946;8.98E-05;0;0.000164478;0.000114155;0.530468504;0.007438687;0.012033137;0.78881964;0.548597442;0.213830056;0.290042132
3947;0.000100883;0;0.000187974;0.000114155;0.642865104;0.009585661;0.030300477;0.78881964;0.47388342;0.186120291;0.299238622
3948;0.0001088;0;0.000206772;0.000114155;0.696202347;0.00866362;0.044460826;0.788791009;0.125194282;0.152797148;0.271644802
3949;0.000104727;0;0.000187974;0.000114155;0.716516112;0.019004285;0.038258214;0.788771921;0.119158041;0.053802132;0.238236347
3950;9.79E-05;0;0.000190324;0.000114155;0.696886532;0.024091099;0.021426566;0.788743289;0.187101832;0.000828563;0.149280501
3951;9.14E-05;0;0.000213821;0.000114155;0.608479258;0.03329369;0.008554479;0.788743289;0.172257875;0;0
3952;8.92E-05;0;0.00022322;0.000114155;0.500883953;0.051952767;0.003285594;0.788714658;0.160282865;0;0.044506493
3953;8.51E-05;0;0.00022322;0.000114155;0.365750648;0.063015029;0.005486521;0.78869557;0.28601354;0;0
3954;8.69E-05;0;0.000164478;0.000114155;0.261965513;0.079295507;0.022118085;0.78869557;0.308921596;0.002586776;0
3955;8.14E-05;0;0.000117484;0.000114155;0.167286548;0.089598311;0.048304549;0.788666938;0.32660707;0;0
3956;8.21E-05;0;8.81E-05;0.000114155;0.072748193;0.116836376;0.068351587;0.788647851;0.164441228;0.004937863;0
